# This file contains ~14,000 BRDF measurements
# for vegetation. This data was gathered using the
# Cloud Absorption Radiometer (CARs) sensor
# during the CLASIC mission over Oklahoma.
# This data is for 479 nm
# Visit https://car.gsfc.nasa.gov/ for raw data
# and more details.
# See Satellite Optical Brightness (Fankhauser et. al)
# for more information.
#
# phi_i     theta_i     phi_o     theta_o     brdf
56.589     180.000     42.000     356.000     7.31322e-01
56.589     180.000     62.000     147.000     1.56919e-01
56.589     180.000     15.500     209.000     1.22962e-01
56.589     180.000     30.000     76.000     1.64661e-01
56.589     180.000     43.500     37.000     3.89410e-01
56.589     180.000     72.000     64.000     3.46163e-01
56.589     180.000     27.000     155.000     1.03519e-01
56.589     180.000     8.000     277.000     1.43110e-01
56.589     180.000     75.500     262.000     2.74047e-01
56.589     180.000     57.500     130.000     1.40848e-01
56.589     180.000     79.500     256.000     2.95883e-01
56.589     180.000     15.000     249.000     1.35222e-01
56.589     180.000     47.500     259.000     1.59726e-01
56.589     180.000     15.000     175.000     1.15935e-01
56.589     180.000     49.000     325.000     4.84818e-01
56.589     180.000     67.500     57.000     3.66114e-01
56.589     180.000     29.500     108.000     1.19074e-01
56.589     180.000     64.500     180.000     1.80294e-01
56.589     180.000     41.000     98.000     1.35869e-01
56.589     180.000     50.000     186.000     1.28871e-01
56.589     180.000     5.500     152.000     1.20140e-01
56.589     180.000     0.000     34.000     1.43175e-01
56.589     180.000     39.000     172.000     1.08454e-01
56.589     180.000     69.000     131.000     1.89962e-01
56.589     180.000     22.500     347.000     2.68340e-01
56.589     180.000     84.000     234.000     3.09805e-01
56.589     180.000     73.000     240.000     2.37605e-01
56.589     180.000     18.000     351.000     2.29146e-01
56.589     180.000     16.500     55.000     1.72486e-01
56.589     180.000     16.000     160.000     1.12884e-01
56.589     180.000     21.000     93.000     1.34366e-01
56.589     180.000     47.000     107.000     1.32027e-01
56.589     180.000     1.000     202.000     1.40959e-01
56.589     180.000     24.000     169.000     1.06235e-01
56.589     180.000     70.500     41.000     5.66501e-01
56.589     180.000     56.500     289.000     2.49522e-01
56.589     180.000     12.500     145.000     1.15324e-01
56.589     180.000     66.500     255.000     2.13124e-01
56.589     180.000     72.500     244.000     2.36770e-01
56.589     180.000     49.500     302.000     2.83096e-01
56.589     180.000     71.500     81.000     2.66790e-01
56.589     180.000     88.500     160.000     3.11579e-01
56.589     180.000     85.000     304.000     5.36594e-01
56.589     180.000     56.500     123.000     1.39613e-01
56.589     180.000     67.000     69.000     2.87579e-01
56.589     180.000     66.000     38.000     5.66476e-01
56.589     180.000     85.500     351.000     7.63171e-01
56.589     180.000     38.000     326.000     3.71985e-01
56.589     180.000     88.500     227.000     2.92669e-01
56.589     180.000     18.000     73.000     1.53711e-01
56.589     180.000     9.000     160.000     1.22526e-01
56.589     180.000     61.500     96.000     1.81162e-01
56.589     180.000     38.000     33.000     3.66824e-01
56.589     180.000     87.500     286.000     4.05379e-01
56.589     180.000     61.500     160.000     1.59929e-01
56.589     180.000     50.500     2.000     8.29175e-01
56.589     180.000     17.500     157.000     1.11418e-01
56.589     180.000     55.500     94.000     1.67300e-01
56.589     180.000     28.500     311.000     2.31114e-01
56.589     180.000     84.000     340.000     9.10512e-01
56.589     180.000     12.000     142.000     1.15893e-01
56.589     180.000     26.000     197.000     1.11602e-01
56.589     180.000     77.500     250.000     2.76953e-01
56.589     180.000     75.000     164.000     2.49953e-01
56.589     180.000     45.500     36.000     4.16309e-01
56.589     180.000     40.000     15.000     5.53400e-01
56.589     180.000     47.000     331.000     5.41402e-01
56.589     180.000     56.500     34.000     5.46132e-01
56.589     180.000     4.000     225.000     1.39094e-01
56.589     180.000     43.500     319.000     3.72606e-01
56.589     180.000     11.500     116.000     1.21195e-01
56.589     180.000     15.500     298.000     1.65509e-01
56.589     180.000     24.500     247.000     1.30524e-01
56.589     180.000     0.500     218.000     1.42809e-01
56.589     180.000     62.500     343.000     9.22145e-01
56.589     180.000     86.500     51.000     5.83539e-01
56.589     180.000     44.500     195.000     1.20980e-01
56.589     180.000     84.500     281.000     3.82941e-01
56.589     180.000     21.000     184.000     1.11306e-01
56.589     180.000     31.500     336.000     3.49108e-01
56.589     180.000     10.000     304.000     1.57163e-01
56.589     180.000     43.000     131.000     1.11257e-01
56.589     180.000     36.500     107.000     1.21935e-01
56.589     180.000     11.000     265.000     1.46706e-01
56.589     180.000     36.500     326.000     3.55941e-01
56.589     180.000     89.000     200.000     3.10349e-01
56.589     180.000     61.000     219.000     1.71623e-01
56.589     180.000     0.000     318.000     1.38686e-01
56.589     180.000     11.500     194.000     1.25235e-01
56.589     180.000     4.000     96.000     1.31876e-01
56.589     180.000     18.500     307.000     1.81766e-01
56.589     180.000     36.500     245.000     1.33601e-01
56.589     180.000     79.500     114.000     2.65310e-01
56.589     180.000     70.500     39.000     5.92740e-01
56.589     180.000     62.500     42.000     4.86402e-01
56.589     180.000     23.000     50.000     2.02522e-01
56.589     180.000     7.500     319.000     1.58915e-01
56.589     180.000     3.000     12.000     1.47154e-01
56.589     180.000     41.000     320.000     3.59847e-01
56.589     180.000     83.500     310.000     5.93718e-01
56.589     180.000     78.500     16.000     9.09361e-01
56.589     180.000     36.000     150.000     1.04086e-01
56.589     180.000     5.500     209.000     1.34395e-01
56.589     180.000     13.500     296.000     1.59675e-01
56.589     180.000     52.500     296.000     2.64002e-01
56.589     180.000     82.000     127.000     2.83042e-01
56.589     180.000     26.000     140.000     1.03940e-01
56.589     180.000     8.000     243.000     1.41146e-01
56.589     180.000     54.000     288.000     2.37807e-01
56.589     180.000     68.000     132.000     1.84611e-01
56.589     180.000     48.500     151.000     1.17810e-01
56.589     180.000     87.500     34.000     8.74783e-01
56.589     180.000     10.500     297.000     1.54653e-01
56.589     180.000     34.500     298.000     2.13492e-01
56.589     180.000     7.500     116.000     1.24870e-01
56.589     180.000     84.500     72.000     3.94755e-01
56.589     180.000     40.500     354.000     6.57876e-01
56.589     180.000     66.000     18.000     9.71697e-01
56.589     180.000     71.500     296.000     3.63145e-01
56.589     180.000     49.500     326.000     5.03945e-01
56.589     180.000     14.500     320.000     1.80679e-01
56.589     180.000     17.500     356.000     2.27669e-01
56.589     180.000     11.500     360.000     1.85192e-01
56.589     180.000     79.000     174.000     2.91105e-01
56.589     180.000     62.000     335.000     8.49074e-01
56.589     180.000     53.500     229.000     1.50671e-01
56.589     180.000     84.000     192.000     3.31295e-01
56.589     180.000     39.500     57.000     2.43430e-01
56.589     180.000     13.000     301.000     1.62527e-01
56.589     180.000     22.000     302.000     1.85756e-01
56.589     180.000     80.000     335.000     9.65499e-01
56.589     180.000     56.500     188.000     1.47266e-01
56.589     180.000     8.000     355.000     1.66230e-01
56.589     180.000     47.500     206.000     1.29458e-01
56.589     180.000     48.000     117.000     1.25295e-01
56.589     180.000     22.000     341.000     2.55024e-01
56.589     180.000     59.500     137.000     1.46817e-01
56.589     180.000     79.000     309.000     5.42937e-01
56.589     180.000     13.000     157.000     1.17605e-01
56.589     180.000     85.500     151.000     3.17439e-01
56.589     180.000     33.000     7.000     4.37945e-01
56.589     180.000     33.500     218.000     1.18471e-01
56.589     180.000     43.500     131.000     1.11863e-01
56.589     180.000     12.500     76.000     1.43771e-01
56.589     180.000     89.000     19.000     9.11394e-01
56.589     180.000     71.500     355.000     7.40481e-01
56.589     180.000     80.500     289.000     3.94258e-01
56.589     180.000     80.500     304.000     5.03642e-01
56.589     180.000     79.500     229.000     2.80737e-01
56.589     180.000     27.000     193.000     1.10319e-01
56.589     180.000     72.500     269.000     2.68921e-01
56.589     180.000     10.000     41.000     1.65628e-01
56.589     180.000     3.500     113.000     1.27802e-01
56.589     180.000     27.500     279.000     1.60145e-01
56.589     180.000     59.500     191.000     1.59630e-01
56.589     180.000     78.500     204.000     2.83625e-01
56.589     180.000     86.500     147.000     3.10777e-01
56.589     180.000     73.500     268.000     2.72307e-01
56.589     180.000     7.000     171.000     1.25618e-01
56.589     180.000     78.500     1.000     7.52175e-01
56.589     180.000     23.500     215.000     1.17193e-01
56.589     180.000     31.000     201.000     1.12213e-01
56.589     180.000     66.000     116.000     1.78971e-01
56.589     180.000     73.000     248.000     2.43490e-01
56.589     180.000     57.500     172.000     1.46817e-01
56.589     180.000     57.500     124.000     1.41773e-01
56.589     180.000     5.500     69.000     1.45188e-01
56.589     180.000     61.500     304.000     3.54829e-01
56.589     180.000     11.500     320.000     1.68652e-01
56.589     180.000     52.000     110.000     1.38133e-01
56.589     180.000     1.000     338.000     1.41294e-01
56.589     180.000     41.000     309.000     2.85374e-01
56.589     180.000     8.500     51.000     1.56135e-01
56.589     180.000     88.000     111.000     2.84897e-01
56.589     180.000     35.500     343.000     4.47617e-01
56.589     180.000     61.500     2.000     7.67590e-01
56.589     180.000     19.500     334.000     2.25086e-01
56.589     180.000     15.500     38.000     1.89082e-01
56.589     180.000     5.500     122.000     1.25104e-01
56.589     180.000     9.500     339.000     1.68298e-01
56.589     180.000     24.000     237.000     1.25319e-01
56.589     180.000     84.500     294.000     4.51725e-01
56.589     180.000     77.500     70.000     3.56349e-01
56.589     180.000     72.000     63.000     3.52900e-01
56.589     180.000     60.500     106.000     1.64594e-01
56.589     180.000     64.000     327.000     6.77187e-01
56.589     180.000     21.500     270.000     1.44799e-01
56.589     180.000     51.500     176.000     1.30276e-01
56.589     180.000     88.500     123.000     2.81157e-01
56.589     180.000     65.000     232.000     1.88298e-01
56.589     180.000     81.000     125.000     2.74199e-01
56.589     180.000     43.000     297.000     2.36550e-01
56.589     180.000     36.000     248.000     1.34756e-01
56.589     180.000     3.500     100.000     1.32354e-01
56.589     180.000     88.500     311.000     6.06545e-01
56.589     180.000     56.000     154.000     1.35800e-01
56.589     180.000     22.500     82.000     1.47274e-01
56.589     180.000     1.500     173.000     1.36248e-01
56.589     180.000     4.000     305.000     1.54527e-01
56.589     180.000     8.000     191.000     1.30059e-01
56.589     180.000     77.000     205.000     2.71670e-01
56.589     180.000     70.000     14.000     9.10384e-01
56.589     180.000     62.500     228.000     1.79080e-01
56.589     180.000     55.500     164.000     1.36987e-01
56.589     180.000     33.000     310.000     2.49666e-01
56.589     180.000     70.000     286.000     3.03810e-01
56.589     180.000     39.500     340.000     5.12569e-01
